circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
SECUNDERABAD,PARADISE,JAMES STREET,CLOCK TOWER,ONLY CT METERS,TEMPORARY SUPPLY,8,2,2.0,2719.0,66.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,R.P. NILAYAM,MES NARAYANA PURAM (GRP-B),TEMPORARY SUPPLY,8,1,1.0,228.0,6.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,R.P. NILAYAM,PRASHANTH NAGAR (GRP-A),TEMPORARY SUPPLY,8,1,,0.0,5.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,R.P. NILAYAM,SAI NAGAR VENTURE II (GRP-A),TEMPORARY SUPPLY,8,1,,0.0,5.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,R.P. NILAYAM,SATHYA ALWAL (GRP-B),TEMPORARY SUPPLY,8,1,1.0,24.0,1.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,R.P. NILAYAM,SRINIVAS NAGAR (GRP-A),TEMPORARY SUPPLY,8,1,,0.0,1.5
SECUNDERABAD,SECUNDERABAD,LALBAZAR,R.P. NILAYAM,STREET LIGHTS (GRP-M),TEMPORARY SUPPLY,8,3,,0.0,30.0
SECUNDERABAD,PARADISE,JAMES STREET,CLOCK TOWER,SHIVAJI NAGAR,TEMPORARY SUPPLY,8,1,1.0,547.0,5.0
SECUNDERABAD,PARADISE,JAMES STREET,CLOCK TOWER,SHIVAJINAGAR - WEST II,TEMPORARY SUPPLY,8,1,1.0,1.0,3.0
SECUNDERABAD,PARADISE,JAMES STREET,CLOCK TOWER,YMCA TO SANGEET SINGAL,TEMPORARY SUPPLY,8,1,,0.0,5.0
SECUNDERABAD,PARADISE,JAMES STREET,GENERAL BAZAR,CT METERS,TEMPORARY SUPPLY,8,2,1.0,6457.0,109.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,NEW BOWENPALLY,MANOVIKAS NAGAR (GRP-B),TEMPORARY SUPPLY,8,1,1.0,102.0,5.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,R.P. NILAYAM,VENKAT RAO PET (GRP-A),TEMPORARY SUPPLY,8,1,1.0,916.0,8.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,R.P. NILAYAM,VENKATA RAMANA COLONY (GRP-B),TEMPORARY SUPPLY,8,3,3.0,572.0,17.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,R.P. NILAYAM,YADAMMA NAGAR (GRP-A),TEMPORARY SUPPLY,8,10,10.0,5396.0,74.28
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,GYMKHANA,CT METERS,TEMPORARY SUPPLY,8,1,1.0,740.0,20.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,"BRINDAVAN CLY,S.B.CLY(GRP-B)",TEMPORARY SUPPLY,8,2,2.0,908.0,14.52
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,CT METERS,TEMPORARY SUPPLY,8,1,1.0,322.0,40.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,GOWRI NAGAR (GRP-A),TEMPORARY SUPPLY,8,1,1.0,126.0,5.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,GRC HIGH VALUE (GRP-M),TEMPORARY SUPPLY,8,6,5.0,4577.0,47.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,HAL COLONY (GRP-B),TEMPORARY SUPPLY,8,3,3.0,132.0,15.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,GYMKHANA,GRC- HV GYMKHANA,TEMPORARY SUPPLY,8,10,,0.0,67.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,GYMKHANA,JAWAHAR COLONY  (GRP-B),TEMPORARY SUPPLY,8,1,1.0,0.0,5.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,HARIJAN BASTHI-II (GRP-A),TEMPORARY SUPPLY,8,1,1.0,4.0,5.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,L.B.NAGAR - II (GRP-A),TEMPORARY SUPPLY,8,1,1.0,186.0,5.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,MALLIKARJUNA CLY-2(GRP-B),TEMPORARY SUPPLY,8,1,1.0,121.0,8.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,OLD BOWENPALLY(SOUTH)(GRP-B),TEMPORARY SUPPLY,8,1,1.0,100.0,1.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,GYMKHANA,RASOOLPURA  (GRP-A),TEMPORARY SUPPLY,8,1,,0.0,5.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,GYMKHANA,VIMAN NAGAR  (GRP-A),TEMPORARY SUPPLY,8,1,,0.0,6.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,GYMKHANA,WAHAB NAGAR  (GRP-A),TEMPORARY SUPPLY,8,2,2.0,294.0,9.8
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,BAPU BAGH,TEMPORARY SUPPLY,8,1,1.0,686.0,7.0
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,CT METERS,TEMPORARY SUPPLY,8,2,2.0,3680.0,69.0
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,GANESH SERVICES,TEMPORARY SUPPLY,8,71,,0.0,669.0
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,GRC HIGH VALUE,TEMPORARY SUPPLY,8,14,7.0,2681.0,73.0
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,JAWAHAR NAGAR,TEMPORARY SUPPLY,8,2,2.0,3913.0,11.0
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,JAWAHAR NAGAR WEST,TEMPORARY SUPPLY,8,2,2.0,852.0,4.0
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,KRISHNA NAGAR COLONY,TEMPORARY SUPPLY,8,1,1.0,446.0,3.0
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,L B NAGAR,TEMPORARY SUPPLY,8,2,2.0,374.0,7.0
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,LIC OFFICE ROAD,TEMPORARY SUPPLY,8,1,1.0,489.0,5.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,PLASSY LINE (GRP-B),TEMPORARY SUPPLY,8,1,,0.0,5.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,PREM SAGAR ENCLAVE (GRP-B),TEMPORARY SUPPLY,8,2,2.0,1089.0,7.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,R R NAGAR (GRP-A),TEMPORARY SUPPLY,8,2,1.0,675.0,6.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,RAJEEV GANDHI NAGAR (GRP-A),TEMPORARY SUPPLY,8,1,1.0,176.0,5.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,SAI SAGAR ENCLAVE (GRP-B),TEMPORARY SUPPLY,8,6,6.0,2168.0,34.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,SAMTHA NAGAR (GRP-B),TEMPORARY SUPPLY,8,2,1.0,676.0,6.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,SATYA SAI ENCLAVE (GRP-A),TEMPORARY SUPPLY,8,2,2.0,422.0,15.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,SHANKAR ENCLAVE (GRP-B),TEMPORARY SUPPLY,8,1,1.0,103.0,5.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,SWARNADHAMA NAGAR (GRP-B),TEMPORARY SUPPLY,8,3,3.0,994.0,15.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,VALLABHANAGAR (GRP-A),TEMPORARY SUPPLY,8,1,1.0,779.0,5.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,VITTAL ENCLAVE (GRP-B),TEMPORARY SUPPLY,8,1,1.0,280.0,12.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,KARKHANA,GRC HV KARKHANA ,TEMPORARY SUPPLY,8,7,,0.0,44.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,KARKHANA,JUBILEE (B),TEMPORARY SUPPLY,8,2,,0.0,15.0
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,M G ROAD SOUTH CTD JN. TO,TEMPORARY SUPPLY,8,2,1.0,180.0,14.0
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,P G ROAD EAST,TEMPORARY SUPPLY,8,1,1.0,79.0,6.0
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,RAMGOPAL PET,TEMPORARY SUPPLY,8,2,2.0,398.0,6.0
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,SINDHI COLONY,TEMPORARY SUPPLY,8,1,1.0,139.0,5.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,PRASHANTH NAGAR (GRP-M),TEMPORARY SUPPLY,8,1,1.0,0.0,52.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,PRASHANTH NAGAR CLY (GRP-B),TEMPORARY SUPPLY,8,2,2.0,220.0,13.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,RAJIV GANDHI NAGAR (GRP-A),TEMPORARY SUPPLY,8,2,2.0,949.0,2.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,RAJIV GANDHI NAGAR (GRP-M),TEMPORARY SUPPLY,8,4,3.0,18680.0,97.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,SHAKTI PEETAM (GRP-A),TEMPORARY SUPPLY,8,1,1.0,261.0,5.0
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,VENKAAT RAO NAGAR,TEMPORARY SUPPLY,8,1,1.0,753.0,5.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,LALLAGUDA,BATHKAMMA KUNTA,TEMPORARY SUPPLY,8,1,1.0,247.0,5.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,LALLAGUDA,GRC HV LALLAGUDA,TEMPORARY SUPPLY,8,1,,0.0,5.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,LALLAGUDA,LALAPET 2RT QTS,TEMPORARY SUPPLY,8,1,1.0,10.0,0.44
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,LALLAGUDA,LALAPET MAIN ROAD LEFT,TEMPORARY SUPPLY,8,2,2.0,227.0,1.52
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,LALLAGUDA,LAXMI NAGAR,TEMPORARY SUPPLY,8,1,1.0,1692.0,5.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,TIE - BALANAGAR (GRP-M),TEMPORARY SUPPLY,8,3,,0.0,51.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,APHB & MAIN ROAD (GRP-A),TEMPORARY SUPPLY,8,8,3.0,351.0,88.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,APHB COLONY(GRP-A),TEMPORARY SUPPLY,8,3,,0.0,17.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,CHINTAL (GRP-M),TEMPORARY SUPPLY,8,11,10.0,20641.0,201.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,MARREDPALLY,CT METERS (GRP-M),TEMPORARY SUPPLY,8,3,2.0,9553.0,120.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,MARREDPALLY,GANESH TEMPLE  (GRP-A),TEMPORARY SUPPLY,8,1,,0.0,5.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,LALLAGUDA,"SAI NAGAR, T.GATE",TEMPORARY SUPPLY,8,1,1.0,23.0,1.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,LALLAGUDA,VIJAYAPURI CHURCH,TEMPORARY SUPPLY,8,1,1.0,109.0,5.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,LALLAGUDA,VIJAYAPURI GARDEN,TEMPORARY SUPPLY,8,3,3.0,669.0,17.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,LALLAGUDA,VISHAVA VANI LALAPET,TEMPORARY SUPPLY,8,1,1.0,293.0,2.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,LALLAGUDA,WATER WORKS,TEMPORARY SUPPLY,8,4,4.0,13396.0,20.2
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,PADMARAO NAGAR,ABHINAVA NAGAR(N),TEMPORARY SUPPLY,8,1,1.0,388.0,8.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,PADMARAO NAGAR,ABHINAVA NAGAR(S),TEMPORARY SUPPLY,8,1,1.0,126.0,5.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,MARUTHI NAGAR (GRP-A),TEMPORARY SUPPLY,8,2,2.0,313.0,9.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,NEW CHINTAL (GRP-A),TEMPORARY SUPPLY,8,4,2.0,1.0,23.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,RR NAGAR & PS COLONY (GRP-M),TEMPORARY SUPPLY,8,6,3.0,6913.0,143.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,SRI SAI COLONY (GRP-B),TEMPORARY SUPPLY,8,3,3.0,480.0,15.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,MARREDPALLY,GRC HV MAREDPALLY (GRP-M),TEMPORARY SUPPLY,8,4,1.0,578.0,24.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,MARREDPALLY,"RDNO:5-8,WMPALLY (GRP-B)",TEMPORARY SUPPLY,8,1,1.0,238.0,6.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,PADMARAO NAGAR,BAPUJI NAGAR,TEMPORARY SUPPLY,8,1,1.0,352.0,3.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,PADMARAO NAGAR,BHOLAKPUR,TEMPORARY SUPPLY,8,1,1.0,276.0,1.36
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,PADMARAO NAGAR,BOKKALA GUDA,TEMPORARY SUPPLY,8,1,1.0,677.0,9.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,PADMARAO NAGAR,BROOK BOND COLONY,TEMPORARY SUPPLY,8,1,1.0,0.0,5.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,PADMARAO NAGAR,C T METERS,TEMPORARY SUPPLY,8,1,1.0,4759.0,55.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,PADMARAO NAGAR,GRC HV PADMARAO NAGAR,TEMPORARY SUPPLY,8,5,4.0,3799.0,51.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,PADMARAO NAGAR,KRISHNANAGAR,TEMPORARY SUPPLY,8,2,2.0,99.0,10.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,PADMARAO NAGAR,NEW BHOIGUDA,TEMPORARY SUPPLY,8,1,1.0,286.0,2.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,PADMARAO NAGAR,NEW BOIGUDA,TEMPORARY SUPPLY,8,1,,0.0,5.0
